name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Watermelon Kiran","Fruits",29,37,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/c1090a5e-15b8-4dcc-b83f-238ea9feb5cf_large.jpg","Fresh farm produce: Watermelon Kiran. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":16,""stock"":60},{""weight"":""1 kg"",""price"":29,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":55,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":133,""stock"":25}]"
"Watermelon Striped","Fruits",29,37,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/a88d4b45-96fb-49a7-bc4b-1fa40918f325_large.jpg","Fresh farm produce: Watermelon Striped. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":16,""stock"":60},{""weight"":""1 kg"",""price"":29,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":55,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":133,""stock"":25}]"
"Muskmelon (खरबूजा)","Fruits",32,41,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/d9c15aa2-668d-4e46-aa02-457eb2fecb25_large.jpg","Farm fresh Muskmelon (खरबूजा) directly from Bhopal farmers & local mandis. Chemical-free, pesticide-monitored, handpicked and ozone washed for maximum purity and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":18,""stock"":60},{""weight"":""1 kg"",""price"":32,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":61,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":147,""stock"":25}]"
"Guava White","Fruits",89,114,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/207d749e-672f-47d6-b9e2-2cf54aba84a3_large.jpg","Fresh farm produce: Guava White. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":27,""stock"":50},{""weight"":""500g"",""price"":49,""stock"":60},{""weight"":""1 kg"",""price"":89,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":169,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":409,""stock"":25}]"
"Blueberry Imported","Fruits",229,293,"1 Box",100,"https://cdn.wholesalemandi.com/item-images/2eab8a93-9664-48f2-9db3-13a7bcd59588_large.jpg","Usually grown in the northern hemisphere, Blueberries have been shown in clinical trials to destroy belly fat! This super food show promise in fighting Type II Diabetes, heart disease, dementia and more.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""1 Box (125g)"",""price"":229,""stock"":40},{""weight"":""2 Boxes (250g Duo)"",""price"":435,""stock"":30}]"
"Chikku (Sapotta)","Fruits",119,152,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/fda12849-e681-4445-8062-72930dc0387a_large.jpg","Fresh farm produce: Chikku (Sapotta). High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":36,""stock"":50},{""weight"":""500g"",""price"":65,""stock"":60},{""weight"":""1 kg"",""price"":119,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":226,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":547,""stock"":25}]"
"Kiwi Imported","Fruits",69,88,"1 Pc",100,"https://cdn.wholesalemandi.com/item-images/4dff02c9-4639-48b9-86aa-eb6ded5c13ab_large.jpg","Fresh farm produce: Kiwi Imported. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""1 Pc"",""price"":69,""stock"":50},{""weight"":""2 Pcs Pack"",""price"":131,""stock"":40},{""weight"":""4 Pcs Family Pack"",""price"":255,""stock"":30}]"
"Banana Red","Fruits",79,101,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/e6b8d12e-446b-4059-9e83-0e5db35ea88c_large.jpg","Unique red banana. Firm today, soft and sweet by next day.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":79,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":150,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":363,""stock"":25}]"
"Banana Yelakki","Fruits",79,101,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/478b54df-5e62-4c44-adb5-361d41377aa0_large.jpg","Bite-sized bananas, perfectly ripe in 24 hours.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":79,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":150,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":363,""stock"":25}]"
"Banana Nendram","Fruits",69,88,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/c002a244-3638-4654-b860-1f12e4d40988_large.jpg","Fresh farm produce: Banana Nendram. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":38,""stock"":60},{""weight"":""1 kg"",""price"":69,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":131,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":317,""stock"":25}]"
"Banana Poovan","Fruits",49,63,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/9983b438-40fc-4660-86b6-01e530d1bcee_large.jpg","Local favourite, ready to eat the next day.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":15,""stock"":50},{""weight"":""500g"",""price"":27,""stock"":60},{""weight"":""1 kg"",""price"":49,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":93,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":225,""stock"":25}]"
"Banana Morris (Robusta)","Fruits",48,61,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/aa9ff7a7-8843-469b-8af9-95f034bfb131_large.jpg","Classic variety, firm and filling. Best used the next day.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":14,""stock"":50},{""weight"":""500g"",""price"":26,""stock"":60},{""weight"":""1 kg"",""price"":48,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":91,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":221,""stock"":25}]"
"Mango Imam pasand (Himayath)","Fruits",189,242,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/c685e0d5-2f92-4bd0-a5c4-5ca4686c3d2b_large.jpg","Fresh farm produce: Mango Imam pasand (Himayath). High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":57,""stock"":50},{""weight"":""500g"",""price"":104,""stock"":60},{""weight"":""1 kg"",""price"":189,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":359,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":869,""stock"":25}]"
"Thai Guava","Fruits",125,160,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/fda78caa-b4bc-44c7-8c4d-65df4925df24_large.jpg","Fresh farm produce: Thai Guava. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":38,""stock"":50},{""weight"":""500g"",""price"":69,""stock"":60},{""weight"":""1 kg"",""price"":125,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":238,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":575,""stock"":25}]"
"Mango Senthura","Fruits",69,88,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/8461608a-f7f2-426e-9714-24aad50710b9_large.jpg","Fresh farm produce: Mango Senthura. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":38,""stock"":60},{""weight"":""1 kg"",""price"":69,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":131,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":317,""stock"":25}]"
"Mango Banganapalli","Fruits",78,100,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/LmHxs2zbHLB4zDWmw5r944GK6RIDNcdzOSme0L0n.jpg","Fresh farm produce: Mango Banganapalli. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g"",""price"":23,""stock"":50},{""weight"":""500g"",""price"":43,""stock"":60},{""weight"":""1 kg"",""price"":78,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":148,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":359,""stock"":25}]"
"Bharta Brinjal ( बैगन )","Vegetables",15,19,"250 Gram",100,"https://rambhaji.com/Admin/Product/20240406063247.jpg","Farm fresh Bharta Brinjal ( बैगन ) directly from Bhopal farmers & local mandis. Chemical-free, pesticide-monitored, handpicked and ozone washed for maximum purity and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":15,""stock"":60},{""weight"":""1 kg"",""price"":15,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":29,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":69,""stock"":25}]"
"Green Chili (हरी मिर्च)","Vegetables",40,51,"250 Gram",100,"https://rambhaji.com/Admin/Product/20240406064552.jpg","Farm fresh Green Chili (हरी मिर्च) directly from Bhopal farmers & local mandis. Chemical-free, pesticide-monitored, handpicked and ozone washed for maximum purity and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":12,""stock"":50},{""weight"":""500g"",""price"":22,""stock"":60},{""weight"":""1 kg"",""price"":40,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":76,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":184,""stock"":25}]"
"Yellow Capsicum (शिमला मिर्च)","Exotics",175,224,"250 Gram",100,"https://rambhaji.com/Admin/Product/20240406065539.jpg","Farm fresh Yellow Capsicum (शिमला मिर्च) directly from Bhopal farmers & local mandis. Chemical-free, pesticide-monitored, handpicked and ozone washed for maximum purity and taste.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Store in a cool dry fruit basket at room temperature","[{""weight"":""250g Pack"",""price"":53,""stock"":40},{""weight"":""500g Pack"",""price"":96,""stock"":50},{""weight"":""1 kg Pack"",""price"":175,""stock"":60}]"
"Taro leaves (अरबी के पत्ते)","Vegetables",120,154,"1 kg",100,"https://images.unsplash.com/photo-1540420773420-3366772f4999?auto=format&fit=crop&w=600&q=80","100% farm-fresh Taro leaves (अरबी के पत्ते) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":36,""stock"":50},{""weight"":""500g"",""price"":66,""stock"":60},{""weight"":""1 kg"",""price"":120,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":228,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":552,""stock"":25}]"
"Ash gourd (सफेद कद्दू)","Vegetables",88,113,"1 kg",100,"https://images.unsplash.com/photo-1540420773420-3366772f4999?auto=format&fit=crop&w=600&q=80","100% farm-fresh Ash gourd (सफेद कद्दू) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":26,""stock"":50},{""weight"":""500g"",""price"":48,""stock"":60},{""weight"":""1 kg"",""price"":88,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":167,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":405,""stock"":25}]"
"Medium Size Garlic (लहसुन मीडियम साइज )","Vegetables",205,262,"1 kg",100,"https://images.unsplash.com/photo-1540148426945-6cf22a6b2383?auto=format&fit=crop&w=600&q=80","Garlic: Nature&#x27;s Aromatic PowerhouseStep into a world where flavor and health converge with our premium garlic at Bazaar. Each clove of our garlic promises not only to elevate your dishes with its unmistakable robust aroma and rich, pungent taste but also to enrich your well-being with it","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":62,""stock"":50},{""weight"":""500g"",""price"":113,""stock"":60},{""weight"":""1 kg"",""price"":205,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":390,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":943,""stock"":25}]"
"Peeled garlic (चिला हुआ लहसुन)","Ready-to-Cook & Cut Produce",185,237,"1 kg",100,"https://images.unsplash.com/photo-1540148426945-6cf22a6b2383?auto=format&fit=crop&w=600&q=80","100% farm-fresh Peeled garlic (चिला हुआ लहसुन) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g Tray"",""price"":185,""stock"":50},{""weight"":""500g Family Tray"",""price"":342,""stock"":40},{""weight"":""1 kg Bulk Kitchen Pack"",""price"":648,""stock"":25}]"
"Big Size Garlic ( लहसुन बिग साइज )","Vegetables",230,294,"1 kg",100,"https://images.unsplash.com/photo-1540148426945-6cf22a6b2383?auto=format&fit=crop&w=600&q=80","100% farm-fresh Big Size Garlic ( लहसुन बिग साइज ) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":69,""stock"":50},{""weight"":""500g"",""price"":127,""stock"":60},{""weight"":""1 kg"",""price"":230,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":437,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":1058,""stock"":25}]"
"Green Chili - teekhi (हरी मिर्च - तीखी)","Vegetables",80,102,"1 kg",100,"https://images.unsplash.com/photo-1540420773420-3366772f4999?auto=format&fit=crop&w=600&q=80","100% farm-fresh Green Chili - teekhi (हरी मिर्च - तीखी) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Certified Harvest)","Keep refrigerated in vegetable crisper / airtight mesh bag","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":44,""stock"":60},{""weight"":""1 kg"",""price"":80,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":152,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":368,""stock"":25}]"
