name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Big Brinjal Online in Pune | Order Fresh Bharit Vangi","Vegetables",60,75,"500gm",100,"https://mvfpune.com/wp-content/uploads/2023/01/brinjal-long-purple-near-me.webp","Fresh farm harvested Big Brinjal Online in Pune | Order Fresh Bharit Vangi. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":18,""stock"":50},{""weight"":""500g"",""price"":33,""stock"":60},{""weight"":""1 kg"",""price"":60,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":114,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":276,""stock"":25}]"
"Fresh Ratnagiri Alphonso Online | Purchase Ratnagiri Hapus","Vegetables",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-8-Dz.png","Fresh farm harvested Fresh Ratnagiri Alphonso Online | Purchase Ratnagiri Hapus. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Asparagus Online in Pune | Order Fresh Asparagus","Exotics",600,750,"500gm",100,"https://mvfpune.com/wp-content/uploads/2026/03/asparagus-fruit-1.png","Fresh farm harvested Asparagus Online in Pune | Order Fresh Asparagus. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":180,""stock"":40},{""weight"":""500g"",""price"":330,""stock"":50},{""weight"":""1 kg"",""price"":600,""stock"":60}]"
"Amrut Payari Mangoes Online | Organic Payri","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Buy-amrut-payri-mango.png","Fresh farm harvested Amrut Payari Mangoes Online | Organic Payri. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Alphonso Mangoes in PCMC | Best Ratnagiri Hapus","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-6-Dz.png","Fresh farm harvested Ratnagiri Alphonso Mangoes in PCMC | Best Ratnagiri Hapus. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Alphonso Seller in Pune | Ratnagiri Alphonso Mangoes Price","Dairy & Staples",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-5-Dz.png","Fresh farm harvested Ratnagiri Alphonso Seller in Pune | Ratnagiri Alphonso Mangoes Price. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Order Ratnagiri Alphonso Mangoes | Hapus Mangoes in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-18-Mangoes.png","Fresh farm harvested Order Ratnagiri Alphonso Mangoes | Hapus Mangoes in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Alphonso Mangoes Online | Ratnagiri Hapus Mango in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-15-Mangoes.png","Fresh farm harvested Ratnagiri Alphonso Mangoes Online | Ratnagiri Hapus Mango in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Best Devgad Hapus Mangoes in Pune | Fresh Mangoes in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Devgad-Alphonso-7-DZ.png","Fresh farm harvested Best Devgad Hapus Mangoes in Pune | Fresh Mangoes in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Organic Devgad Alphonso Mangoes | Hapus Online in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Devgad-Alphonso-18-Mango.png","Fresh farm harvested Organic Devgad Alphonso Mangoes | Hapus Online in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Devgad Alphonso Mangoes In Pune | Devgad Hapus Mango","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Devgad-Alphonso-15-Mango-1.png","Fresh farm harvested Devgad Alphonso Mangoes In Pune | Devgad Hapus Mango. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Amrut Payri in Pune | Order Now","Vegetables",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Buy-amrut-payri-online.png","Fresh farm harvested Ratnagiri Amrut Payri in Pune | Order Now. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Amrut Payari in Pune | Payari Mangoes","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/amrut-payri-in-pune-1-1.png","Fresh farm harvested Amrut Payari in Pune | Payari Mangoes. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Gir Kesar Mangoes Online | Best Kesar Mangoes in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Buy-giri-kesar-online.png","Fresh farm harvested Gir Kesar Mangoes Online | Best Kesar Mangoes in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Kesar Mangoes Online in Pune | Organic Kesar Mango","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Buy-Kesar-in-pune-online.png","Fresh farm harvested Kesar Mangoes Online in Pune | Organic Kesar Mango. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Organic Sweet Peas","Dairy & Staples",120,150,"750-gm",100,"https://mvfpune.com/wp-content/uploads/2023/01/Buy-Green-Peas-online.webp","Fresh farm harvested Organic Sweet Peas. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":36,""stock"":50},{""weight"":""500g"",""price"":66,""stock"":60},{""weight"":""1 kg"",""price"":120,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":228,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":552,""stock"":25}]"
"Chausa Mangoes in Pune | Organic Chaunsa Mango","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2025/07/buy-chaunsa-mango-online.png","Fresh farm harvested Chausa Mangoes in Pune | Organic Chaunsa Mango. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Organic Ratnagiri Alphonso Mangoes | Buy Hapoos Mango in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-4-Dz.png","Fresh farm harvested Organic Ratnagiri Alphonso Mangoes | Buy Hapoos Mango in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Hapus Mangoes in Pune | Ratnagiri Alphonso","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-2Dz.png","Fresh farm harvested Ratnagiri Hapus Mangoes in Pune | Ratnagiri Alphonso. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Ratnagiri Alphonso Mangoes in Pune | Ratnagiri Hapus","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Ratnagiri-Hapus-1-Dz.png","Fresh farm harvested Ratnagiri Alphonso Mangoes in Pune | Ratnagiri Hapus. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Order Devgad Alphonso Mango | Devgad Hapoos in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Devgad-Alphonso-2-Dz.png","Fresh farm harvested Order Devgad Alphonso Mango | Devgad Hapoos in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Devgad Alphonso Mangoes Online | Best Devgad Hapus in Pune","Fruits",8377,10471,"250g",100,"https://mvfpune.com/wp-content/uploads/2026/01/Devgad-Alphonso-1-Dz.png","Fresh farm harvested Devgad Alphonso Mangoes Online | Best Devgad Hapus in Pune. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":2513,""stock"":40},{""weight"":""500g"",""price"":4607,""stock"":50},{""weight"":""1 kg"",""price"":8377,""stock"":60}]"
"Avocado Online in Pune | Fresh &amp; Organic Avocados Near Me","Dairy & Staples",150,188,"N/A",100,"https://mvfpune.com/wp-content/uploads/2025/06/buy-avocado-online.png","Fresh farm harvested Avocado Online in Pune | Fresh &amp; Organic Avocados Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":45,""stock"":50},{""weight"":""500g"",""price"":83,""stock"":60},{""weight"":""1 kg"",""price"":150,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":285,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":690,""stock"":25}]"
"Baby Corn Online in Pune | Fresh Organic Sweetcorn Near Me","Dairy & Staples",30,38,"0.5 kg",100,"https://mvfpune.com/wp-content/uploads/2025/06/baby-corn-online-order.png","Fresh farm harvested Baby Corn Online in Pune | Fresh Organic Sweetcorn Near Me. Naturally grown, pesticide-monitored, handpicked and ozone washed for maximum crispness and nutrition.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":17,""stock"":60},{""weight"":""1 kg"",""price"":30,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":57,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":138,""stock"":25}]"
"Apple Imported","Fruits",298,373,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/7acb038e-9b83-40f6-abb0-1df946d4c2e4_large.jpg","Deep red, crisp, and juicy. Each imported apple weighs 180–200g, perfect for a fresh, wholesome bite.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":89,""stock"":40},{""weight"":""500g"",""price"":164,""stock"":50},{""weight"":""1 kg"",""price"":298,""stock"":60}]"
"Orange Imported","Fruits",159,199,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/614c5ef0-f32c-4d0c-a219-8105192b60ee_large.jpg","Sweet, tangy, and full of juice. Imported for premium quality.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":48,""stock"":40},{""weight"":""500g"",""price"":87,""stock"":50},{""weight"":""1 kg"",""price"":159,""stock"":60}]"
"Sweet Lime (मौसंमी)","Fruits",114,146,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/64715c0a-08ec-40bc-af8a-cf8abf74e72e_large.jpg","Sweet lime, also known as &quot;Mosambi&quot; in Hindi, is a delightful citrus fruit that is appreciated for its mildly sweet and tangy taste. It belongs to the Rutaceae family and is closely related to other citrus fruits like oranges and lemons. The sweet lime is predominantly grown in tropical and subtropi","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":34,""stock"":50},{""weight"":""500g"",""price"":63,""stock"":60},{""weight"":""1 kg"",""price"":114,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":217,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":524,""stock"":25}]"
"Watermelon Kiran","Fruits",29,36,"1 Kg",100,"https://cdn.wholesalemandi.com/item-images/c1090a5e-15b8-4dcc-b83f-238ea9feb5cf_large.jpg","Fresh MyGreenDelight farm produce: Watermelon Kiran. High nutrition, naturally ripe, sourced direct from wholesale farm partners.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry basket","[{""weight"":""250g"",""price"":10,""stock"":50},{""weight"":""500g"",""price"":16,""stock"":60},{""weight"":""1 kg"",""price"":29,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":55,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":133,""stock"":25}]"
